,banco,fecha,texto,src,rt,fav,country,type,place,desde,sigue_a,lo_siguen
803,citibanamex,16/10/2020 11:25,"Citibanamex Pésimo servicio al cliente, mi esposa y yo vivimos en el extranjero, estamos teniendo un problema con tarjeta de crédito y después de llamadas y larga espera la única solución que ofrecen es ir a sucursal...",Twitter for Mac,0,0,,,,30/03/2009 18:38,2556,1808
804,citibanamex,16/10/2020 11:09,"SolamenteJazz Citibanamex Hola, Jazz.  ¿Necesitas más ayuda o más información del porqué se rechazo tu pago?  Ingresa aquí: https://t.co/z8qxf8SUSE &gt; Elige el pago &gt; Motivo de consulta.   Te esperamos desde allí.",CxSocial,0,0,,,,25/07/2012 20:29,50238,162802
805,citibanamex,16/10/2020 10:28,Alguien conoce a alguna sucursal de Banamex que tenga empleados inteligentes y serviciales??? ME URGE!!!!!!!! Citibanamex Llevo un mes y en la de  Insurgentes y Pasadena no resulven nada. Help! RT por fa,Twitter for Android,30,0,,,,07/10/2016 19:45,31,0
806,citibanamex,16/10/2020 07:51,"A veces te detesto, Citibanamex, olvidé hacer un pago urgente y me salen con que por seguridad bloquean la tarjeta, entonces no les pago😡",Twitter for iPhone,0,4,,,,14/01/2011 05:28,476,4411
807,citibanamex,16/10/2020 06:20,"Citibanamex La peor atención al cliente, si llamas a la línea Banamex, te dicen que no hay personal, solamente para cancelar tarjetas (pandemia según).  Si escribes en Twitter, te atiende un bot que no te resuelve nada. Con razón pasaron a ser uno de los peores bancos.",Twitter for Android,0,0,,,,22/08/2017 16:42,326,63
808,citibanamex,16/10/2020 05:50,Elver78174138 AgusGnds ElBicho007 miseleccionmx Citibanamex Pero eso no tiene ni nada que ver con el hecho que Colombia solo tiene 1 copa america gracias a sus arbitros/narcos. Sin ellos Colombia tiene 0 copa americas.,Twitter for Android,0,0,,,,27/11/2019 18:38,28,13
809,citibanamex,16/10/2020 05:44,"Elver78174138 AgusGnds ElBicho007 miseleccionmx Citibanamex ""Deja de llorar saltamuros ustedes son buenos compitiendo con Trinidad y Tobago ,Jamaica ,Panamá,Honduras,Salvador etc etc etc""  Y eso papá? https://t.co/iBfYykE4Tl",Twitter for Android,0,0,,,,27/11/2019 18:38,28,13
810,citibanamex,16/10/2020 05:36,mentirasmexico Citibanamex Cgarciagg23 ALinares_77 PadrisimoMag ClubPadrisimo que dicen?? Otro sábado de teatro en casa??? https://t.co/uPcgAODTbk,Twitter for Android,0,0,,,,24/10/2013 17:20,216,114
812,citibanamex,16/10/2020 05:29,¡PARTIDAZO! 🔥 ¡Empatamos ante 🇩🇿 en el cierre de nuestra gira en 🇳🇱! ⚽️ 🇲🇽  El marcador final es presentado por Citibanamex:  PasiónyOrgullo | FMFporNuestroFútbol https://t.co/DoIgS5lK8F,Twitter for iPhone,265,0,,,,03/01/2010 00:10,9,113
813,citibanamex,16/10/2020 05:20,"mentirasmexico Citibanamex Con eso confirman que es Kika Edgar, Lorena, Dalilah, Lola y Angélica Vale?",Twitter for Android,0,0,,,,09/06/2010 16:48,516,229
815,citibanamex,16/10/2020 04:06,"Citibanamex Ches transas, puras quejas con ustedes...",Twitter for Android,0,0,,,,29/04/2011 21:12,268,5
817,citibanamex,16/10/2020 03:40,"techsantos Citibanamex Pay deja de funcionar el 20 de Octubre, así que yo pienso que este mes presentan Apple Pay",Twitter for iPhone,0,3,,,,02/03/2018 22:03,153,3
818,citibanamex,16/10/2020 03:27,"Nekita7u7_ Hola buenas noches Nekita, para nosotros es un gusto poder ayudarte, gracias por contactarnos. En Citibanamex lo más importante eres tú. •Para nosotros es un gusto poder ayudarte, gracias por contactarnos. En Citibanamex lo más importante eres tú.  Bonita noche. -AL",Sprinklr,0,0,,,,28/07/2009 21:15,74596,161711
819,citibanamex,16/10/2020 03:19,"Citibanamex Debe tener más control es sus cajeros múltiples, si no tienen efectivo para regresar cambio deben advertirlo en pantalla, se quedaron con mi cambio :/",Twitter for iPhone,0,0,,,,12/07/2016 13:52,422,18
821,citibanamex,16/10/2020 03:09,Citibanamex ContactoCitibmx Me iban a mandar una tarjeta de débito y porque no me encontraron en el domicilio debo recogerla en Sucursal pero no me da la opción de recoger en Sucursal.,Twitter for Android,0,0,,,,01/01/2010 00:41,483,342
822,citibanamex,16/10/2020 03:07,"leticiaureta ScotiabankMX Igualiiiito me paso pero con citibanamex, hasta que le conteste y lo deje hablar. Era para ofrecerme un seguro, le dije que no como 80 veces hasta que alfin ya colgo. Y no me han vuelto a llamar, los odio.",Twitter for iPhone,0,0,,,,25/07/2019 05:36,164,72
823,citibanamex,16/10/2020 03:05,"elfack38 Lamentamos lo ocurrido Robert, ¿Te gustaría dejarnos algún comentario o sugerencia para Citibanamex? Por favor indícanos los siguientes datos a nuestra dirección de correo electrónico contactocitibanamexciti.com (1)",Sprinklr,0,0,,,,28/07/2009 21:15,74596,161711
824,citibanamex,16/10/2020 03:00,"El sitio hxxp://citibanamexiniciarsesionnet01.online, fue detectado como sitio phishing de Banamex (Citibanamex) phishingmx",S4B Publicar Tweet,0,0,,,,12/06/2020 21:44,0,17
826,citibanamex,16/10/2020 02:58,"elfack38 Robert, te ofrecemos una disculpa por los inconvenientes. Por favor acude nuevamente a la sucursal para conocer el estatus de tu requerimiento. Presenta INE vigente y tu tarjeta Citibanamex.",Sprinklr,0,0,,,,28/07/2009 21:15,74596,161711
827,citibanamex,16/10/2020 02:58,"Ya estamos en SDyAmor y la música que acompaña nuestra información la programó rominarr Hablamos hoy con el director de BancoAzteca, con nuestro experto en pensiones de Afore Citibanamex Alejandro Drijansky y con el presidente de la Asociación de Fabricantes de Aluminio. https://t.co/treS3aVbKJ",Twitter for iPhone,1,0,,,,23/12/2009 07:40,3110,4058
828,citibanamex,16/10/2020 02:56,"¡Desde Bogotá para México! monsieurperine  ofrecerá un show IRREPETIBLE  Viernes, 23 de octubre - 21:00 horas - a través de Ticketmaster Live  ConciertosDesdeCasa   ocesa_total - Ticketmaster_Me - Citibanamex https://t.co/vXPQjDJ4VT",Twitter Web App,0,0,,,,10/10/2014 05:33,531,1569
829,citibanamex,16/10/2020 02:55,"CondusefMX ContactoCitibmx Citibanamex Citibank Citi X q debo pagar por algo que no compré, X algo que no disfruté? Miles de llamadas pidiendo la cancelación del plástico y no hay solución. ratamex https://t.co/lSJcZy3Mi2",Twitter Web App,0,0,,,,15/10/2009 03:22,230,72
830,citibanamex,16/10/2020 02:55,ML_Ayuda Citibanamex Pero porque me rechazan el pago? Cabe mencionar que no era una compra “Pequeña” y estoy al corriente con el pago de la tarjeta o a caso no existe su promoción que se menciona?🙄,Twitter for iPad,0,0,,,,12/01/2013 02:33,898,997
831,citibanamex,16/10/2020 02:53,"Te recordamos que en cualquiera de nuestras más de 1,700 SucursalesTelecomm puedes realizar  depósitos de los siguientes bancos:  AFIRME, BanBajioMX, BancoAzteca, bancobienestar, banorte, bbvaenmexico, Citibanamex, HSBCMX, InbursaGfi, SantanderMex, ScotiabankMX https://t.co/mTNe92oipe",Twitter for Android,1,0,,,,07/08/2015 13:40,189,23
832,citibanamex,16/10/2020 02:53,"SolamenteJazz Citibanamex Cuando un pago se rechaza, el dinero no ingresa a Mercado Pago. Ante el intento de pago las tarjetas generan una reserva del saldo disponible que dejarás de ver en los próximos días.   Por más información, contacta a la procesadora de tu tarjeta (Visa, Master, Amex).",CxSocial,0,1,,,,25/07/2012 20:29,50238,162802
833,citibanamex,16/10/2020 02:53,"ML_Mexico tengo un problema, se supome que todas las compras son a 18 meses con tarjetas Citibanamex Y por qué me está rechazando mi pago? Si no van a respetar las promociones mejor no las pongan🙄 https://t.co/DqIOzv0Cza",Twitter for iPad,0,0,,,,12/01/2013 02:33,898,997
834,citibanamex,16/10/2020 02:50,"ML_Ayuda Tengo un problema con mi pago, se supone que los pagos con Citibanamex son a 18 meses sin intereses, y no entiendo porque rechaza mi pago🙄 ya son 3 compras que hacen lo mismo, si no van a cumplir con lo que dicen para que me llegan las promociones😡 https://t.co/pkiov9QYpd",Twitter for iPad,0,0,,,,12/01/2013 02:33,898,997
835,citibanamex,16/10/2020 02:46,CondusefMX ayuda!! Citibanamex me está cobrando cargos de amazon y amazonmex que no reconozco. Ya los reporté a ContactoCitibmx y me piden pagarlos para cancelar la tarjeta. ascobanamex ratamex Robo ayuda,Twitter Web App,1,0,,,,15/10/2009 03:22,230,72
836,citibanamex,16/10/2020 02:37,"FUROR0 Citibanamex no podrá exceder del monto que resulte menor de: i) la diferencia entre el saldo promedio mínimo requerido y el saldo promedio observado, y ii) el importe de la comisión. (4)",Sprinklr,0,0,,,,28/07/2009 21:15,74596,161711
837,citibanamex,16/10/2020 02:31,Tiene más de un mes que tienen mi tarjeta de nómina bloqueada por actualización de datos estoy esperando que sea desbloqueada para cancelarla que mal servicio Citibanamex,Twitter for Android,0,0,,,,01/04/2010 03:02,156,18
838,citibanamex,16/10/2020 02:28,"Pinche Citibanamex Citibank para hacer sus llamadas “de servicio” diciendo que ya se aproxima mi fecha de pago (2 semanas) si tienen personal, pero para resolver problemas no? Es el peor banco que existe. CondusefMX",Twitter for iPhone,0,0,,,,10/02/2010 21:12,603,163
839,citibanamex,16/10/2020 02:28,"ContactoCitibmx ahora que ya no puedo agregar tarjetas en Citibanamex Pay, cómo creo tarjetas digitales? Los pagos que quiero hacer a Amazon con mi tarjeta física son declinados.",Twitter Web App,0,0,,,,24/02/2010 00:57,441,351
841,citibanamex,16/10/2020 02:21,citibanamex Suspension de actividades en Milpaalta https://t.co/u7xrO6ZNw0,Twitter for Android,0,0,,,,16/05/2016 01:54,61,7
842,citibanamex,16/10/2020 02:20,"FUROR0 Entendemos tus comentarios,  el esquema tarifario tuvo un cambio y se notificó vía correo electrónico y en el portal oficial Citibanamex. Tiene dos planes a elegir: el Plan de Renta que, para exentar la comisión,",Sprinklr,0,0,,,,28/07/2009 21:15,74596,161711
843,citibanamex,16/10/2020 02:18,"al_hego Muy probablemente a partir del 20 de este mes. Falta ver los bancos participantes, pero todo parece indicar que Citibanamex será uno de los primeros.",Twitter for iPhone,0,1,,,,14/05/2009 18:44,135,102
844,citibanamex,16/10/2020 02:16,"Citibanamex que tal, levanté un reporte por un cargo no reconocido, pero ahora me piden mandar foto de la tarjeta de crédito y de mi identificación a un correo, es esto correcto? https://t.co/HVg6r1yjq2",Twitter for Android,0,0,,,,18/11/2009 03:10,160,37
845,citibanamex,16/10/2020 02:11,"En alianza con “Vision RB” y con el valioso apoyo de Citibanamex, estamos fortaleciendo capacidades de mujeres que emprenden en libertad y se están volviendo emprendedoras sociales. 👌🏼Agradécemos a dsp_yucatan por las facilidades para llegar a ellas. yucatan reinsercionsocial https://t.co/POqmLYSwB9",Twitter for Android,2,0,,,,22/10/2017 03:32,983,554
846,citibanamex,16/10/2020 02:09,"iSopitadePollo_ Hola, lamentamos mucho los inconvenientes y la experiencia.  ¿Te gustaría dejarnos algún comentario o sugerencia para Citibanamex? Por favor indícanos los siguientes datos a nuestra dirección de correo electrónico contactocitibanamexciti.com en donde llevaremos a cabo",Sprinklr,0,0,,,,28/07/2009 21:15,74596,161711
847,citibanamex,16/10/2020 01:59,"Nekita7u7_ Hola Nekita, buenas noches. Te comento que su CLABE interbancaria no cambia, para solicitar su NetKey es necesario acudir a una sucursal Citibanamex y solicitarlo. ¿Con la información proporcionada fue resuelto tu requerimiento?  Quedamos a tus órdenes.-DC",Sprinklr,0,1,,,,28/07/2009 21:15,74596,161711
848,citibanamex,16/10/2020 01:55,Citibanamex Hoy recibí una llamada de un número lada 55 en el que Están ofreciendo una nueva modalidad de el apoyo para el diferimiento de ¿pagos es es un fraude o es real?,Twitter for iPhone,0,0,MX,city,"Celaya, Guanajuato",17/08/2010 14:27,309,100
849,citibanamex,16/10/2020 01:54,"ScorpiJohn11 Reforma SE_mx Profeco izzi_mx Citibanamex Parece que no lees, porque lo que pides ya lo están implementando.",Twitter for iPhone,0,1,,,,02/09/2020 02:55,61,7
850,citibanamex,16/10/2020 01:52,"ContactoCitibmx Citibanamex tengo más de 7 años con una TDC Platino Premium.  Siempre he pagado puntual y casi siempre el monto total para no generar intereses.  El mes pasado por omisión me faltaron $0.17 (si, 17 centavos) para cubrir el total para no generar intereses.",Twitter for iPhone,0,0,MX,city,"Benito Juárez, Distrito Federal",05/11/2009 01:59,178,57
853,citibanamex,16/10/2020 01:40,"Les cuento esto porque varios estamos buscando lugares de confianza y les juro que Citibanamex como banco nos falló un chingo, pésima atención y cero calidad humana.",Twitter Web App,0,2,,,,01/09/2012 22:51,517,704
855,citibanamex,16/10/2020 01:38,Amiwos hace un mes mi papá cancelo una tarjeta de mi hermano (mi papá tiene 86 años y mi hermano es discapacitado) el caso que la suspención fue de 24 hrs y en esas horas se marcaron varias trasferencias de cantidades muy grandes y Citibanamex se negó a aclarar dudas.,Twitter Web App,0,4,,,,01/09/2012 22:51,517,704
856,citibanamex,16/10/2020 01:35,▪ ¿Qué pasó con la economía?  El dólar finalizó la jornada a  $21.70 pesos a la venta en Citibanamex https://t.co/B2s4aVzxxs,Twitter for iPhone,1,0,,,,17/12/2013 04:36,29,503
858,citibanamex,16/10/2020 01:28,pikchi ¿Te gustaría dejarnos algún comentario o sugerencia para Citibanamex? Por favor indícanos los siguientes datos a nuestra dirección de correo electrónico contactocitibanamexciti.com en donde llevaremos a cabo el registro de tu solicitud:,Sprinklr,0,0,,,,28/07/2009 21:15,74596,161711
859,citibanamex,16/10/2020 01:28,"BBVARe_mx Se los voy a repetir por qué veo que están pe... ro si bien distraídos, NO me van a OBLIGAR a dar MIS DATOS BIOMÉTRICOS!!! Mejor me cambio a Citibanamex para más facilidad🤷‍♂️🤷‍♂️🤷‍♂️",Twitter for iPhone,0,0,,,,24/11/2011 04:09,886,664
860,citibanamex,16/10/2020 01:26,"Citibanamex Aunque te registres y banamex te mande un folio por correo, al final les vale y te dicen que la promoción no aplica. Mi folio es: 25765733-1 desde el 1 de junio fue mi compra y aun lo están checando CondusefMX",Twitter for Android,0,0,,,,18/11/2010 19:42,705,84
861,citibanamex,16/10/2020 01:23,"Torchic204 Yo creo que la van a poner al final o al principio , no creo que la mezclen . Lo transmiten tal cual se grabó y al final la Big se conecta en vivo como lo de Citibanamex, yo digo que algo  así será.",Twitter for Android,0,1,,,,30/01/2010 06:50,933,854
862,citibanamex,16/10/2020 01:19,"Ayuda!!! CondusefMX deseo cancelar mis productos de SantanderMx porque a pesar de haber liquidado el crédito, continúan cobrando intereses y no resuelven, llevo días en esta situación, ni por teléfono ni en sucursal, Banxico urge cambio de banco BBVA_Mex Citibanamex",Twitter for Android,0,0,,,,16/10/2020 01:13,7,0
863,citibanamex,16/10/2020 01:17,MarthaFigueroax Citibanamex Cambiate a otro banco y yaaa...Martita,Twitter for Android,0,0,,,,26/06/2012 06:30,94,6
864,citibanamex,16/10/2020 01:12,MaestroPozolero Lamentamos los inconvenientes.  ¿Te gustaría dejarnos algún comentario o sugerencia para Citibanamex? Por favor indícanos los siguientes datos a nuestra dirección de correo electrónico contactocitibanamexciti.com en donde llevaremos a cabo el registro de tu solicitud:,Sprinklr,0,0,,,,28/07/2009 21:15,74596,161711
866,citibanamex,16/10/2020 01:05,"Uno se chinga la madre trabajando para que los putos cajeros de SantanderMx no te den completo el dinero y cuando reclamas te dicen que no procede, y los pendejos de Citibanamex se les apagan los cajeros y no te da nada y tu cuenta se queda en ceros.",Twitter for iPhone,0,1,,,,29/11/2017 17:14,862,224
867,citibanamex,16/10/2020 01:03,Sus putas mamadas Citibanamex https://t.co/dVHYwEE3Ev,Twitter for iPhone,0,0,,,,29/11/2017 17:14,862,224
870,citibanamex,16/10/2020 00:58,ContactoCitibmx Citibanamex necesito hacer uso del beneficio de diferir pagos de salud de mi tarjeta oro. En sucursal y banca en línea dicen que es por teléfono. He marcado muchísimos números y ninguno me da solución. Que puedo hacer?,Twitter for iPhone,0,0,,,,05/04/2018 21:34,73,12
871,citibanamex,16/10/2020 00:57,"Citibanamex pésima atención, no puedo levantar reporte por cargos desconocidos... Me rebotan al menú principal... Pésimos",Twitter for Android,0,0,,,,10/12/2009 15:16,245,94
873,citibanamex,16/10/2020 00:49,Maria_ZorrillaR Continuamos con la atención por mensaje directo.¿En algún momento tuviste cuenta con Citibanamex? ¿Qué tarjeta se te envió? GS,Sprinklr,0,0,,,,28/07/2009 21:15,74596,161711
874,citibanamex,16/10/2020 00:47,"Citibanamex ContactoCitibmx me llegó una tarjeta que no solicité, ni siquiera tengo cuenta con ustedes ¿por qué usan mis datos sin que yo se los haya pedido? ¿qué hago si yo no la quiero y no la pedí? CondusefMX",Twitter Web App,0,0,,,,28/06/2018 19:00,712,397
875,citibanamex,16/10/2020 00:47,Citibanamex  ¿Por qué ya no puedo compartir por whatsapp los resultados de movimientos en tu app?,Twitter Web App,0,0,,,,04/08/2007 04:50,1005,588
876,citibanamex,16/10/2020 00:44,melovich Lamentamos los inconvenientes. ¿Te gustaría dejarnos algún comentario o sugerencia para Citibanamex? Por favor indícanos los siguientes datos a nuestra dirección de correo electrónico contactocitibanamexciti.com en donde llevaremos a cabo el registro de tu solicitud:,Sprinklr,0,0,,,,28/07/2009 21:15,74596,161711
877,citibanamex,16/10/2020 00:42,pinches ojetes Citibanamex,Twitter for iPhone,0,3,,,,01/10/2009 23:18,714,1769
878,citibanamex,16/10/2020 00:38,"La mafia del poder en acción, gracias al desempeño inigualable de la pandemia por los López, en especial por no re certificado médico de cuarta digno de la 4T HLGatell.  Fundación Carlos Slim donará 90 mdp más a Centro COVID Citibanamex - Uno TV https://t.co/63E0ME2Ggs",Twitter for iPhone,19,0,,,,11/08/2014 05:12,1547,5862
